Book Title,Price,Availability,Rating,Image URL,Book Link,Category,BookTitle_Cleaned,Price_Normalized,Category_Encoded
The Shadow Hero (The Shadow Hero),33.14,1,1,https://books.toscrape.com/media/cache/1f/62/1f621dda1b302fc16d83d94b0b5ac31c.jpg,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,Sequential Art,The Shadow Hero (The Shadow Hero),0.5116405965805748,42.0
"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,1,4,https://books.toscrape.com/media/cache/51/8c/518c184a793b751b43045637c8002eb7.jpg,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,Sequential Art,"Fables, Vol. 1: Legends in Exile (Fables #1)",0.6658785012731901,42.0
Batman: The Long Halloween (Batman),36.5,1,2,https://books.toscrape.com/media/cache/78/a7/78a7f184a4d6d62412861c68f1c3ad90.jpg,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,Sequential Art,Batman: The Long Halloween (Batman),0.5727537286285922,42.0
Batman: The Dark Knight Returns (Batman),15.38,1,5,https://books.toscrape.com/media/cache/be/a9/bea95dbd7b2a843519c9a1dcfc433f9b.jpg,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,Sequential Art,Batman: The Dark Knight Returns (Batman),0.18861404146962532,42.0
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,1,4,https://books.toscrape.com/media/cache/19/39/19396172462f4cc0504d4e6e8b0e1647.jpg,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,Sequential Art,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",0.5880320116405966,42.0
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,1,1,https://books.toscrape.com/media/cache/66/d6/66d6d2b4c0acfa8f40ad0285186ed2d8.jpg,https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,Sequential Art,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",0.8892324481629683,42.0
Through the Woods,25.38,1,2,https://books.toscrape.com/media/cache/4c/af/4caf8f2a5ee8828d408cc8faadd3419c.jpg,https://books.toscrape.com/catalogue/through-the-woods_772/index.html,Sequential Art,Through the Woods,0.3704983630411058,42.0
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),11.89,1,5,https://books.toscrape.com/media/cache/7e/c0/7ec0e9ca6153a23b2024b7df7407ee84.jpg,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,Sequential Art,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),0.1251364132411786,42.0
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",35.43,1,4,https://books.toscrape.com/media/cache/b2/48/b2484d13793ff1c4271a3d4023d4d24e.jpg,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,Sequential Art,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",0.5532921062204438,42.0
Robin War,47.82,1,3,https://books.toscrape.com/media/cache/45/1d/451d3543022242b8b245793e6b5c26bb.jpg,https://books.toscrape.com/catalogue/robin-war_730/index.html,Sequential Art,Robin War,0.7786467806475081,42.0
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",25.48,1,2,https://books.toscrape.com/media/cache/da/78/da78757466c3b0a2c89f0ddf6b5e642f.jpg,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,Sequential Art,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",0.37231720625682063,42.0
"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",38.39,1,2,https://books.toscrape.com/media/cache/c8/22/c822360ce0f91c40f7a0491c22287646.jpg,https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,Sequential Art,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",0.607129865405602,42.0
Lowriders to the Center of the Earth (Lowriders in Space #2),51.51,1,2,https://books.toscrape.com/media/cache/b2/97/b2978e96069dd91785e5ab0bc99c022e.jpg,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,Sequential Art,Lowriders to the Center of the Earth (Lowriders in Space #2),0.8457620953073844,42.0
El Deafo,57.62,1,5,https://books.toscrape.com/media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg,https://books.toscrape.com/catalogue/el-deafo_691/index.html,Sequential Art,El Deafo,0.956893415787559,42.0
Batman: Europa,32.01,1,2,https://books.toscrape.com/media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg,https://books.toscrape.com/catalogue/batman-europa_668/index.html,Sequential Art,Batman: Europa,0.49108766824299743,42.0
Art Ops Vol. 1,48.8,1,3,https://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,Sequential Art,Art Ops Vol. 1,0.7964714441615132,42.0
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",10.9,1,2,https://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,Sequential Art,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",0.10712986540560204,42.0
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,1,4,https://books.toscrape.com/media/cache/7c/ea/7cea6ff4f6f1427739b136db35fbfad4.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,Sequential Art,"Fruits Basket, Vol. 9 (Fruits Basket #9)",0.5263732266278647,42.0
Roller Girl,14.1,1,5,https://books.toscrape.com/media/cache/b8/bd/b8bd3e5bc547c7c851689a844c9db429.jpg,https://books.toscrape.com/catalogue/roller-girl_540/index.html,Sequential Art,Roller Girl,0.1653328483084758,42.0
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,1,1,https://books.toscrape.com/media/cache/b4/36/b43672509477baa090e57ebeacbb28fb.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,Sequential Art,"Fruits Basket, Vol. 7 (Fruits Basket #7)",0.2648235722080757,42.0
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,1,4,https://books.toscrape.com/media/cache/94/1a/941a14dec32f0a949c38a325a715c138.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,Sequential Art,"Fruits Basket, Vol. 6 (Fruits Basket #6)",0.29010549290651144,42.0
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,1,3,https://books.toscrape.com/media/cache/07/5c/075c210f5ce43b84d29646a54529d1bd.jpg,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,Sequential Art,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",0.5707530010913059,42.0
"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,1,1,https://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,Sequential Art,"Fruits Basket, Vol. 5 (Fruits Basket #5)",0.20589305201891592,42.0
"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,1,1,https://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,Sequential Art,"Death Note, Vol. 5: Whiteout (Death Note #5)",0.8621316842488177,42.0
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,1,2,https://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,Sequential Art,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",0.4159694434339759,42.0
"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,1,4,https://books.toscrape.com/media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,Sequential Art,"Fruits Basket, Vol. 4 (Fruits Basket #4)",0.826300472899236,42.0
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,1,3,https://books.toscrape.com/media/cache/ee/ed/eeeddf8af9e6cc8c7f71c0e41de1b562.jpg,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,Sequential Art,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",0.1709712622771917,42.0
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,1,5,https://books.toscrape.com/media/cache/bb/18/bb1845c22faea465cad3d556d22936a2.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,Sequential Art,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",0.9192433612222626,42.0
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,1,5,https://books.toscrape.com/media/cache/d8/fd/d8fd30b3e5781e880a3efe4c9495b417.jpg,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,Sequential Art,"Saga, Volume 3 (Saga (Collected Editions) #3)",0.3012004365223718,42.0
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,1,3,https://books.toscrape.com/media/cache/c9/a5/c9a559e3ba407c1d70ebfc4e2f0d82db.jpg,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,Sequential Art,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),0.7024372499090579,42.0
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,1,1,https://books.toscrape.com/media/cache/14/98/14987a55d9609e706d2619814e2a8b0a.jpg,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,Sequential Art,Persepolis: The Story of a Childhood (Persepolis #1-2),0.6205893052018916,42.0
Original Fake,31.45,1,3,https://books.toscrape.com/media/cache/e7/29/e72934871f9b42a807d976670a446e12.jpg,https://books.toscrape.com/catalogue/original-fake_203/index.html,Sequential Art,Original Fake,0.48090214623499444,42.0
"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,1,1,https://books.toscrape.com/media/cache/f9/4c/f94cfc3c82abb799568d1ea029b1d3d1.jpg,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,Sequential Art,"Grayson, Vol 3: Nemesis (Grayson #3)",0.6858857766460531,42.0
"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,1,2,https://books.toscrape.com/media/cache/7b/e7/7be75475a916d6df4edebfc5fe36c3f9.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,Sequential Art,"Fruits Basket, Vol. 3 (Fruits Basket #3)",0.7304474354310658,42.0
"Black Butler, Vol. 1 (Black Butler #1)",49.31,1,1,https://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,Sequential Art,"Black Butler, Vol. 1 (Black Butler #1)",0.8057475445616588,42.0
Awkward,38.02,1,2,https://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg,https://books.toscrape.com/catalogue/awkward_124/index.html,Sequential Art,Awkward,0.6004001455074574,42.0
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,1,1,https://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,Sequential Art,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",0.9057839214259731,42.0
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,1,3,https://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,Sequential Art,"Saga, Volume 2 (Saga (Collected Editions) #2)",0.12259003273917787,42.0
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,1,5,https://books.toscrape.com/media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,Sequential Art,"Fruits Basket, Vol. 2 (Fruits Basket #2)",0.12058930520189161,42.0
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,1,4,https://books.toscrape.com/media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,Sequential Art,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",0.24554383412149874,42.0
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,1,2,https://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,Sequential Art,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",0.5731174972717352,42.0
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,1,3,https://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,Sequential Art,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",0.8932339032375408,42.0
The Complete Maus (Maus #1-2),10.64,1,3,https://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,Sequential Art,The Complete Maus (Maus #1-2),0.10240087304474355,42.0
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,1,3,https://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,Sequential Art,"Skip Beat!, Vol. 01 (Skip Beat! #1)",0.6749727173517642,42.0
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,1,1,https://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,Sequential Art,"Saga, Volume 1 (Saga (Collected Editions) #1)",0.4268825027282648,42.0
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,1,5,https://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,Sequential Art,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",0.7630047289923608,42.0
"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,1,4,https://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,Sequential Art,"Paper Girls, Vol. 1 (Paper Girls #1-5)",0.3037468170243725,42.0
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,1,3,https://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,Sequential Art,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",0.4521644234267006,42.0
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,1,4,https://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,Sequential Art,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",0.6253182975627501,42.0
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,1,3,https://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,Sequential Art,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",0.7317206256820662,42.0
"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,1,4,https://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,Sequential Art,"Giant Days, Vol. 1 (Giant Days #1-4)",0.9412513641324117,42.0
"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,1,5,https://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,Sequential Art,"Fruits Basket, Vol. 1 (Fruits Basket #1)",0.6415060021826119,42.0
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,1,5,https://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,Sequential Art,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",0.5391051291378682,42.0
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,1,4,https://books.toscrape.com/media/cache/09/7c/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,Sequential Art,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",0.9467078937795562,42.0
The Secret Garden,15.08,1,4,https://books.toscrape.com/media/cache/c5/46/c5465a06182ed6ebfa40d049258a2f58.jpg,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,Classics,The Secret Garden,0.18315751182248088,10.0
The Metamorphosis,28.58,1,1,https://books.toscrape.com/media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,Classics,The Metamorphosis,0.42870134594397963,10.0
The Pilgrim's Progress,50.26,1,2,https://books.toscrape.com/media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,Classics,The Pilgrim's Progress,0.8230265551109494,10.0
The Hound of the Baskervilles (Sherlock Holmes #5),14.82,1,2,https://books.toscrape.com/media/cache/1f/b0/1fb03cdabe6001c8a2620f65e025cbd5.jpg,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,Classics,The Hound of the Baskervilles (Sherlock Holmes #5),0.17842851946162241,10.0
Little Women (Little Women #1),28.07,1,4,https://books.toscrape.com/media/cache/81/f5/81f559ebe403317226fa8b611e35ce8a.jpg,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,Classics,Little Women (Little Women #1),0.41942524554383415,10.0
